,Plant_Type,Leaf_Color,Leaf_Spot_Size,Humidity,Temperature,Disease_Status
889,Rice,Brown,0.38338338338338335,0.456304202801868,0.32899999999999996,Severe Infection
890,Rice,Brown,0.6466466466466466,0.6542695130086724,0.8225,Healthy
891,Corn,Green,0.09709709709709709,0.2946964643095398,0.08200000000000007,Mild Infection
892,Rice,Brown,0.4894894894894895,0.7383255503669115,0.6225,Healthy
893,Tomato,Yellow,0.9989989989989989,0.05887258172114751,0.9655000000000002,Healthy
894,Potato,Yellow,0.7157157157157157,0.95263509006004,0.8795000000000002,Healthy
895,Corn,Green,0.33433433433433435,0.18228819212808545,0.26249999999999996,Healthy
896,Potato,Yellow,0.06106106106106106,0.03835890593729163,0.07650000000000012,Healthy
897,Corn,Brown,0.8728728728728729,0.5376917945296866,0.42300000000000004,Healthy
898,Corn,Brown,0.5575575575575575,0.971981320880587,0.14000000000000012,Healthy
899,Corn,Yellow,0.02802802802802802,0.8707471647765177,0.476,Healthy
900,Potato,Yellow,0.7757757757757757,0.3859239492995331,0.27300000000000013,Mild Infection
901,Wheat,Brown,0.987987987987988,0.031354236157438375,0.31099999999999994,Severe Infection
902,Corn,Green,0.7237237237237237,0.6439292861907939,0.7550000000000001,Healthy
903,Rice,Yellow,0.4044044044044044,0.9798198799199469,0.827,Healthy
904,Tomato,Brown,0.5605605605605606,0.3348899266177452,0.3835000000000002,Healthy
905,Rice,Yellow,0.6716716716716716,0.25883922615076727,0.11099999999999999,Healthy
906,Tomato,Brown,0.27927927927927926,0.06020680453635763,0.09499999999999997,Severe Infection
907,Corn,Green,0.6966966966966966,0.9396264176117413,0.3405,Mild Infection
908,Rice,Yellow,0.4254254254254254,0.18879252835223492,0.895,Healthy
909,Tomato,Brown,0.34234234234234234,0.8555703802535024,0.5315000000000001,Healthy
910,Wheat,Brown,0.9569569569569569,0.9976651100733824,0.057499999999999996,Mild Infection
911,Rice,Brown,0.43943943943943947,0.3999332888592396,0.8185000000000002,Healthy
912,Wheat,Yellow,0.9429429429429429,0.7835223482321547,0.7095000000000002,Mild Infection
913,Wheat,Green,0.23123123123123118,0.014176117411607847,0.8825000000000001,Mild Infection
914,Wheat,Yellow,0.005005005005005004,0.09773182121414281,0.6195000000000002,Healthy
915,Corn,Brown,0.7207207207207207,0.8555703802535024,0.7975000000000001,Healthy
916,Tomato,Yellow,0.023023023023023018,0.5772181454302869,0.08050000000000002,Severe Infection
917,Tomato,Green,0.5395395395395396,0.8277184789859908,0.21450000000000002,Mild Infection
918,Tomato,Yellow,0.8778778778778777,0.22164776517678453,0.13350000000000017,Healthy
919,Rice,Green,0.4044044044044044,0.6862908605737159,0.03949999999999998,Healthy
920,Tomato,Brown,0.07907907907907907,0.041360907271514424,0.6630000000000003,Healthy
921,Rice,Brown,0.8428428428428427,0.8163775850567045,0.38949999999999996,Healthy
922,Rice,Yellow,0.8588588588588588,0.9869913275517013,0.8665,Healthy
923,Tomato,Brown,0.42142142142142136,0.24182788525683796,0.43100000000000005,Healthy
924,Potato,Green,0.17517517517517517,0.2868579052701802,0.09949999999999992,Mild Infection
925,Tomato,Green,0.13613613613613612,0.8670780520346899,0.7455,Healthy
926,Wheat,Brown,0.5105105105105106,0.7391594396264176,0.7750000000000001,Mild Infection
927,Corn,Green,0.8688688688688688,0.2985323549032689,0.30700000000000016,Mild Infection
928,Potato,Yellow,0.7177177177177176,0.13942628418945968,0.9550000000000001,Healthy
929,Potato,Yellow,0.6206206206206206,0.7354903268845898,0.12850000000000006,Healthy
930,Corn,Brown,0.3943943943943944,0.6666110740493665,0.4870000000000001,Severe Infection
931,Corn,Brown,0.8748748748748748,0.5443629086057373,0.3855000000000002,Healthy
932,Potato,Yellow,0.03903903903903904,0.134589726484323,0.4850000000000001,Healthy
933,Corn,Green,0.7317317317317317,0.7274849899933289,0.6275000000000002,Severe Infection
934,Corn,Yellow,0.6086086086086085,0.058205470313542396,0.08000000000000007,Mild Infection
935,Wheat,Brown,0.05905905905905905,0.0637091394262842,0.6400000000000001,Healthy
936,Corn,Brown,0.4984984984984985,0.21314209472981993,0.45650000000000013,Healthy
937,Wheat,Green,0.98998998998999,0.1407605070046698,0.8540000000000001,Healthy
938,Corn,Yellow,0.92992992992993,0.3802535023348901,0.2895000000000001,Mild Infection
939,Wheat,Yellow,0.31931931931931934,0.05020013342228158,0.5940000000000001,Mild Infection
940,Rice,Yellow,0.4424424424424424,0.7406604402935291,0.3320000000000001,Healthy
941,Rice,Green,0.5965965965965966,0.8579052701801202,0.7390000000000001,Mild Infection
942,Tomato,Yellow,0.8278278278278277,0.12424949966644439,0.8305,Severe Infection
943,Wheat,Yellow,0.22122122122122123,0.8330553702468313,0.893,Healthy
944,Wheat,Yellow,0.9089089089089089,0.4689793195463643,0.2815000000000001,Healthy
945,Wheat,Brown,0.2302302302302302,0.44796531020680463,0.9940000000000002,Mild Infection
946,Potato,Yellow,0.2332332332332332,0.9804869913275518,0.32400000000000007,Healthy
947,Corn,Brown,0.7147147147147147,0.1711140760507005,0.6405000000000001,Healthy
948,Wheat,Yellow,0.40840840840840836,0.31204136090727164,0.35650000000000004,Healthy
949,Tomato,Green,0.3633633633633634,0.3155436957971982,0.9175000000000002,Healthy
950,Corn,Brown,0.1171171171171171,0.3247164776517679,0.24250000000000016,Healthy
951,Corn,Green,0.8208208208208209,0.20230153435623754,0.3660000000000001,Healthy
952,Potato,Green,0.08308308308308307,0.034189459639759945,0.9415,Healthy
953,Tomato,Brown,0.7697697697697697,0.6952968645763844,0.03200000000000003,Healthy
954,Rice,Brown,0.9209209209209209,0.7489993328885924,0.15549999999999997,Mild Infection
955,Tomato,Green,0.7007007007007007,0.8188792528352236,0.6380000000000001,Healthy
956,Rice,Yellow,0.2972972972972973,0.8052034689793195,0.5030000000000001,Severe Infection
957,Wheat,Brown,0.9819819819819819,0.3268845897264844,0.5765000000000002,Healthy
958,Rice,Green,0.8758758758758758,0.3022014676450967,0.5990000000000002,Healthy
959,Potato,Green,0.5785785785785785,0.21464309539693127,0.9620000000000002,Healthy
960,Corn,Yellow,0.4344344344344344,0.8103735823882587,0.552,Healthy
961,Corn,Brown,0.5425425425425425,0.6812875250166779,0.8300000000000001,Mild Infection
962,Wheat,Brown,0.5145145145145146,0.0552034689793196,0.3035000000000001,Healthy
963,Wheat,Green,0.6646646646646647,0.6172448298865911,0.7230000000000001,Healthy
964,Wheat,Green,0.9499499499499499,0.08072048032021362,0.3855000000000002,Healthy
965,Potato,Green,0.2982982982982983,0.9404603068712476,0.8555000000000001,Healthy
966,Rice,Green,0.2292292292292292,0.6902935290193464,0.4800000000000002,Mild Infection
967,Corn,Yellow,0.41441441441441446,0.7313208805870581,0.02200000000000002,Healthy
968,Wheat,Green,0.15815815815815815,0.8500667111407607,0.49550000000000005,Healthy
969,Wheat,Yellow,0.3293293293293293,0.08755837224816554,0.5780000000000001,Healthy
970,Wheat,Green,0.14414414414414412,0.16911274182788527,0.17799999999999994,Mild Infection
971,Tomato,Yellow,0.21221221221221218,0.47281521014009353,0.3095000000000001,Healthy
972,Rice,Yellow,0.8998998998998998,0.9834889926617747,0.8455000000000001,Healthy
973,Wheat,Brown,0.07107107107107105,0.494996664442962,0.6405000000000001,Healthy
974,Potato,Brown,0.9279279279279278,0.07971981320880595,0.7220000000000002,Healthy
975,Tomato,Yellow,0.8308308308308309,0.3675783855903937,0.17899999999999994,Mild Infection
976,Wheat,Yellow,0.04104104104104104,0.08772515010006676,0.4215,Healthy
977,Wheat,Green,0.2802802802802803,0.19496330887258173,0.7735000000000001,Healthy
978,Rice,Yellow,0.28928928928928926,0.2244829886591061,0.009500000000000064,Healthy
979,Potato,Brown,0.47147147147147145,0.03502334889926628,0.6074999999999999,Healthy
980,Tomato,Green,0.44144144144144143,0.8819212808539028,0.5780000000000001,Healthy
981,Corn,Yellow,0.98998998998999,0.37825216811207474,0.3055000000000001,Severe Infection
982,Rice,Yellow,0.5325325325325325,0.047198132088058675,0.1745,Healthy
983,Corn,Brown,0.9829829829829829,0.4454636424282856,0.0645,Healthy
984,Potato,Green,0.5445445445445446,0.19763175450300208,0.25050000000000017,Healthy
985,Rice,Yellow,0.6126126126126126,0.8690793862575052,0.8670000000000002,Severe Infection
986,Potato,Brown,0.27927927927927926,0.15126751167444974,0.06950000000000012,Healthy
987,Tomato,Green,0.07507507507507506,0.5868912608405605,0.5030000000000001,Mild Infection
988,Rice,Brown,0.13613613613613612,0.2201467645096732,0.2835000000000001,Mild Infection
989,Rice,Green,0.8998998998998998,0.26917945296864587,0.9160000000000001,Healthy
990,Tomato,Green,0.5805805805805805,0.9101067378252168,0.49550000000000005,Mild Infection
991,Potato,Yellow,0.16016016016016016,0.8193795863909275,0.9265000000000001,Healthy
992,Wheat,Brown,0.7157157157157157,0.8829219479653103,0.6475,Mild Infection
993,Rice,Green,0.4574574574574575,0.537358238825884,0.28100000000000014,Healthy
994,Rice,Yellow,0.5805805805805805,0.47364909939959976,0.0010000000000000009,Healthy
995,Corn,Brown,0.962962962962963,0.6981320880587061,0.4039999999999999,Healthy
996,Wheat,Yellow,0.5475475475475475,0.6762841894596399,0.651,Healthy
997,Rice,Brown,0.5495495495495495,0.5048365577051368,0.4119999999999999,Healthy
998,Wheat,Yellow,0.08608608608608607,0.0667111407605071,0.609,Healthy
999,Tomato,Yellow,0.4384384384384384,0.8248832555036691,0.46199999999999997,Healthy
1000,Potato,Green,0.9219219219219219,0.7378252168112076,0.09750000000000003,Healthy
1001,Corn,Yellow,0.9029029029029028,0.5937291527685125,0.7730000000000001,Healthy
1002,Tomato,Brown,0.004004004004004004,0.0,0.236,Healthy
1003,Rice,Yellow,0.46046046046046046,0.7081387591727819,0.8005000000000002,Healthy
1004,Tomato,Brown,0.06306306306306306,0.42928619079386265,0.9039999999999999,Healthy
1005,Tomato,Yellow,0.6816816816816816,0.27951967978652437,0.8899999999999999,Healthy
1006,Corn,Brown,0.8498498498498498,0.40993995997331556,0.30099999999999993,Healthy
1007,Corn,Yellow,0.7747747747747747,0.4561374249499667,0.009500000000000064,Healthy
1008,Corn,Brown,0.9579579579579579,0.8885923949299532,0.14849999999999997,Mild Infection
1009,Corn,Brown,0.4244244244244244,0.01534356237491663,0.4560000000000002,Severe Infection
1010,Rice,Yellow,0.6336336336336336,0.5220146764509674,0.5470000000000002,Healthy
1011,Potato,Green,0.7437437437437437,0.632088058705804,0.5485,Healthy
1012,Rice,Yellow,0.6636636636636636,0.18278852568378923,0.9715,Healthy
1013,Potato,Green,0.2922922922922923,0.28735823882588407,0.8945000000000001,Healthy
1014,Wheat,Yellow,0.38338338338338335,0.9684789859906606,0.7845000000000002,Healthy
1015,Corn,Yellow,0.18218218218218216,0.21430953969312883,0.373,Mild Infection
1016,Rice,Green,0.09709709709709709,0.5351901267511676,0.7515000000000001,Healthy
1017,Rice,Green,0.8058058058058059,0.19946631087391598,0.4744999999999999,Healthy
1018,Rice,Green,0.5615615615615616,0.9062708472314878,0.43800000000000017,Mild Infection
1019,Tomato,Brown,0.7827827827827828,0.2821881254169447,0.8879999999999999,Severe Infection
1020,Corn,Green,0.16216216216216214,0.7243162108072048,0.766,Severe Infection
1021,Corn,Brown,0.3733733733733734,0.04269513008672454,0.020000000000000018,Healthy
1022,Tomato,Brown,0.8628628628628628,0.2311541027351568,0.4324999999999999,Healthy
1023,Corn,Green,0.3843843843843844,0.5863909272848566,0.7430000000000001,Mild Infection
1024,Wheat,Yellow,0.2362362362362362,0.620413609072715,0.8310000000000002,Healthy
1025,Tomato,Yellow,0.2152152152152152,0.992328218812542,0.5760000000000001,Healthy
1026,Potato,Brown,0.27727727727727725,0.6124082721814545,0.3580000000000001,Mild Infection
1027,Wheat,Green,0.18318318318318316,0.3932621747831888,0.508,Mild Infection
1028,Corn,Green,0.17617617617617615,0.10523682454969985,0.3859999999999999,Mild Infection
1029,Tomato,Green,0.3533533533533533,0.9091060707138092,0.4800000000000002,Healthy
1030,Potato,Green,0.970970970970971,0.24499666444296198,0.30800000000000005,Mild Infection
1031,Corn,Yellow,0.13613613613613612,0.1831220813875919,0.8820000000000001,Healthy
1032,Rice,Brown,0.5565565565565566,0.27318212141427634,0.4435,Severe Infection
1033,Potato,Brown,0.5925925925925926,0.728152101400934,0.21300000000000008,Healthy
1034,Tomato,Brown,0.4764764764764764,0.5081721147431622,0.8965000000000001,Healthy
1035,Corn,Green,0.2992992992992993,0.839726484322882,0.6795,Healthy
1036,Corn,Green,0.7747747747747747,0.3343895930620415,0.1955,Healthy
1037,Wheat,Green,0.30230230230230226,0.890927284856571,0.03300000000000003,Healthy
1038,Tomato,Yellow,0.07907907907907907,0.13559039359573055,0.9035000000000002,Healthy
1039,Rice,Yellow,0.6356356356356356,0.5862241494329554,0.5470000000000002,Healthy
1040,Potato,Green,0.6936936936936937,0.030853902601734595,0.7505000000000002,Mild Infection
1041,Wheat,Yellow,0.3733733733733734,0.8625750500333558,0.7070000000000001,Healthy
1042,Wheat,Green,0.40840840840840836,0.2850233488992663,0.8310000000000002,Severe Infection
1043,Potato,Green,0.8218218218218218,0.6707805203468982,0.9780000000000002,Healthy
1044,Corn,Brown,0.012012012012012012,0.7183122081387592,0.09499999999999997,Healthy
1045,Wheat,Green,0.7767767767767767,0.7083055370246834,0.15050000000000008,Mild Infection
1046,Rice,Yellow,0.2782782782782783,0.21664442961974661,0.7625000000000002,Healthy
1047,Tomato,Brown,0.4054054054054054,0.25450300200133424,0.4404999999999999,Healthy
1048,Wheat,Green,0.2372372372372372,0.8312208138759174,0.665,Healthy
1049,Potato,Green,0.8178178178178177,0.7254836557705138,0.2765000000000002,Severe Infection
1050,Rice,Brown,0.9949949949949949,0.1534356237491662,0.8220000000000001,Mild Infection
1051,Corn,Yellow,0.8298298298298299,0.2706804536357573,0.5860000000000001,Healthy
1052,Potato,Green,0.5735735735735735,0.9531354236157439,0.7480000000000002,Healthy
1053,Potato,Green,0.5695695695695696,0.9477985323549034,0.23150000000000004,Healthy
1054,Potato,Yellow,0.06406406406406405,0.46314209472982004,0.20100000000000007,Mild Infection
1055,Rice,Green,0.04504504504504504,0.008839226150767265,0.9809999999999999,Healthy
1056,Wheat,Green,0.7947947947947948,0.018345563709139534,0.11950000000000005,Healthy
1057,Corn,Yellow,0.5555555555555555,0.2463308872581722,0.5740000000000001,Healthy
1058,Corn,Yellow,0.987987987987988,0.8555703802535024,0.4215,Severe Infection
1059,Potato,Green,0.04604604604604604,0.704969979986658,0.5840000000000001,Mild Infection
1060,Corn,Yellow,0.3073073073073073,0.5615410273515677,0.8870000000000002,Healthy
1061,Wheat,Yellow,0.8468468468468469,0.5048365577051368,0.44500000000000006,Healthy
1062,Potato,Green,0.3843843843843844,0.7309873248832557,0.6140000000000001,Healthy
1063,Wheat,Yellow,0.26626626626626626,0.6981320880587061,0.2380000000000001,Mild Infection
1064,Wheat,Yellow,0.8258258258258258,0.7083055370246834,0.6665000000000001,Healthy
1065,Corn,Yellow,0.06106106106106106,0.3493995997331555,0.4324999999999999,Healthy
1066,Wheat,Yellow,0.30230230230230226,0.8270513675783857,0.9535,Healthy
1067,Wheat,Yellow,0.1081081081081081,0.5583722481654438,0.6165,Mild Infection
1068,Rice,Yellow,0.09709709709709709,0.8360573715810542,0.7890000000000001,Healthy
1069,Corn,Yellow,0.15315315315315314,0.009006004002668488,0.7645,Healthy
1070,Tomato,Green,0.9119119119119118,0.3360573715810541,0.9085000000000001,Healthy
1071,Rice,Green,0.20020020020020016,0.12575050033355573,0.4105000000000001,Mild Infection
1072,Tomato,Yellow,0.8268268268268267,0.23749166110740505,0.029000000000000026,Healthy
1073,Corn,Green,0.5095095095095095,0.17728485657104742,0.44100000000000006,Healthy
1074,Tomato,Green,0.09509509509509508,0.9901601067378252,0.4045000000000001,Severe Infection
1075,Rice,Green,0.24424424424424424,0.09623082054703147,0.726,Mild Infection
1076,Wheat,Green,0.27527527527527523,0.17061374249499683,0.32600000000000007,Healthy
1077,Rice,Yellow,0.33733733733733734,0.5970647098065378,0.09450000000000003,Mild Infection
1078,Corn,Green,0.44744744744744747,0.2608405603735825,0.579,Healthy
1079,Potato,Yellow,0.14714714714714713,0.8899266177451637,0.2220000000000001,Healthy
1080,Potato,Yellow,0.35835835835835833,0.2316544362908607,0.38450000000000006,Healthy
1081,Corn,Brown,0.44644644644644643,0.41827885256837893,0.9265000000000001,Healthy
1082,Corn,Green,0.2452452452452452,0.06087391594396263,0.4900000000000002,Healthy
1083,Wheat,Green,0.7207207207207207,0.6547698465643763,0.43200000000000016,Healthy
1084,Corn,Yellow,0.8968968968968969,0.4417945296864577,0.9245000000000001,Healthy
1085,Wheat,Yellow,0.6726726726726727,0.6329219479653101,0.9350000000000003,Healthy
1086,Rice,Brown,0.8338338338338338,0.984322881921281,0.5890000000000002,Healthy
1087,Corn,Brown,0.1031031031031031,0.6751167444963309,0.43399999999999994,Mild Infection
1088,Wheat,Brown,0.3843843843843844,0.6889593062041361,0.8340000000000001,Healthy
1089,Potato,Brown,0.6056056056056055,0.10840560373582397,0.5470000000000002,Mild Infection
1090,Tomato,Brown,0.38738738738738737,0.6417611741160774,0.23750000000000004,Healthy
1091,Wheat,Yellow,0.8118118118118117,0.4162775183455638,0.8210000000000002,Healthy
1092,Tomato,Brown,0.31131131131131135,0.3659106070713809,0.8165,Healthy
1093,Corn,Green,0.3013013013013013,0.11541027351567723,0.9030000000000002,Mild Infection
1094,Rice,Yellow,0.19819819819819817,0.9439626417611742,0.6515000000000002,Healthy
1095,Corn,Brown,0.7997997997997998,0.3810873915943963,0.21050000000000013,Healthy
1096,Tomato,Green,0.9409409409409409,0.7066377585056705,0.49550000000000005,Healthy
1097,Corn,Yellow,0.2362362362362362,0.0970647098065377,0.3820000000000001,Healthy
